order_id,customer_id,restaurant_id,order_date,status,total_amount,payment_method
7547,830,211,2024-07-18,Pending,1834.44,Credit Card
7548,876,206,2023-08-05,Pending,529.65,Cash
7549,920,172,2023-12-31,Pending,1838.92,Credit Card
7550,660,62,2024-08-15,Pending,1581.02,Credit Card
7551,625,288,2023-05-11,Pending,641.46,Cash
7552,493,429,2024-12-13,Cancelled,989.65,UPI
7553,638,421,2024-11-04,Pending,1619.54,Cash
7554,473,482,2024-05-09,Delivered,1131.99,Cash
7555,156,32,2023-06-12,Delivered,1751.13,Credit Card
7556,31,441,2023-11-08,Cancelled,361.4,UPI
7557,586,272,2023-04-26,Delivered,1735.73,UPI
7558,323,31,2024-12-06,Delivered,1041.5,Credit Card
7559,312,335,2023-09-05,Cancelled,623.05,UPI
7560,621,386,2024-06-25,Pending,1313.4,UPI
7561,369,23,2024-08-06,Delivered,610.49,Cash
7562,844,313,2023-11-02,Delivered,1726.99,Credit Card
7563,882,484,2023-12-02,Cancelled,1210.95,UPI
7564,113,170,2024-08-08,Delivered,448.08,UPI
7565,266,404,2023-04-19,Pending,1975.32,UPI
7566,515,100,2023-01-29,Pending,1460.7,Cash
7567,689,208,2023-01-16,Pending,1385.29,UPI
7568,782,317,2023-12-15,Pending,299.29,Credit Card
7569,97,128,2024-02-24,Pending,1860.12,UPI
7570,497,89,2024-08-12,Cancelled,216.36,UPI
7571,644,406,2024-10-13,Cancelled,1636.82,Cash
7572,258,191,2024-04-12,Delivered,1994.61,UPI
7573,545,452,2024-01-10,Cancelled,1197.2,Cash
7574,156,296,2024-06-26,Delivered,647.06,Cash
7575,914,308,2023-03-12,Delivered,1305.5,Credit Card
7576,255,8,2023-03-02,Cancelled,1455.68,Credit Card
7577,257,460,2023-12-17,Pending,694.08,Credit Card
7578,152,112,2023-09-27,Delivered,164.96,UPI
7579,745,43,2024-06-25,Pending,182.67,Credit Card
7580,686,361,2024-05-05,Delivered,674.88,UPI
7581,207,309,2023-10-13,Pending,1672.68,Credit Card
7582,577,331,2024-03-15,Cancelled,435.32,Credit Card
7583,283,71,2024-04-17,Cancelled,963.8,UPI
7584,331,49,2024-02-08,Pending,1470.31,UPI
7585,436,80,2023-05-17,Pending,875.05,UPI
7586,644,115,2024-08-26,Cancelled,1491.97,Cash
7587,671,381,2023-07-07,Cancelled,509.47,UPI
7588,154,459,2023-05-13,Cancelled,813.66,Cash
7589,883,28,2023-07-07,Cancelled,1472.0,UPI
7590,200,264,2024-11-25,Pending,852.25,UPI
7591,323,38,2024-07-29,Pending,1952.84,Cash
7592,259,238,2024-05-03,Pending,995.0,Credit Card
7593,767,27,2024-04-23,Delivered,1021.25,Credit Card
7594,80,316,2023-01-28,Pending,1720.37,Credit Card
7595,117,272,2024-06-10,Pending,946.5,Credit Card
7596,46,176,2023-06-14,Delivered,1683.62,Credit Card
7597,844,453,2024-04-19,Cancelled,546.0,Credit Card
7598,748,203,2024-02-22,Cancelled,1181.38,Credit Card
7599,703,173,2023-02-14,Delivered,1859.12,UPI
7600,259,11,2023-06-23,Delivered,375.58,Credit Card
7601,915,118,2023-02-05,Pending,1282.76,Credit Card
7602,211,490,2023-09-05,Pending,1095.33,UPI
7603,348,414,2024-12-11,Cancelled,1848.03,Credit Card
7604,231,203,2023-03-20,Cancelled,1090.46,UPI
7605,876,409,2024-06-19,Delivered,1026.45,UPI
7606,904,221,2023-02-23,Delivered,473.22,Credit Card
7607,403,275,2024-04-22,Pending,871.87,UPI
7608,230,13,2024-01-06,Delivered,1836.54,Credit Card
7609,363,39,2023-03-20,Pending,422.64,UPI
7610,68,371,2024-08-22,Pending,1719.95,Credit Card
7611,692,453,2023-03-28,Pending,342.87,UPI
7612,228,189,2023-12-11,Pending,1563.02,Credit Card
7613,869,214,2024-09-10,Cancelled,1689.65,Credit Card
7614,455,408,2023-01-08,Pending,1237.17,Credit Card
7615,947,456,2024-05-24,Pending,1809.55,UPI
7616,638,412,2024-12-21,Pending,1241.71,Cash
7617,781,69,2024-10-24,Delivered,518.7,Cash
7618,56,125,2024-10-21,Delivered,1889.57,UPI
7619,340,63,2024-02-23,Pending,1379.09,Credit Card
7620,341,53,2023-03-26,Cancelled,688.95,Credit Card
7621,482,365,2024-10-28,Pending,823.55,UPI
7622,566,74,2024-01-12,Delivered,262.22,UPI
7623,723,157,2023-02-25,Cancelled,1471.53,Cash
7624,578,222,2023-01-21,Cancelled,1198.02,Cash
7625,637,355,2024-05-20,Delivered,596.16,Credit Card
7626,937,338,2024-06-11,Delivered,1085.3,Credit Card
7627,624,439,2023-07-06,Pending,1082.62,Cash
7628,893,3,2024-10-09,Pending,117.78,UPI
7629,169,16,2024-08-09,Delivered,246.92,Credit Card
7630,351,209,2024-06-17,Pending,1387.06,UPI
7631,826,382,2023-09-24,Cancelled,1130.03,UPI
7632,495,308,2023-10-09,Delivered,848.55,Cash
7633,642,350,2024-02-28,Pending,1216.42,Credit Card
7634,500,485,2024-01-14,Cancelled,1227.66,UPI
7635,729,325,2023-07-27,Pending,224.23,Credit Card
7636,538,101,2023-01-01,Delivered,1491.41,Cash
7637,263,480,2023-12-25,Cancelled,207.25,Credit Card
7638,834,172,2023-12-19,Delivered,1332.4,UPI
7639,253,150,2023-04-16,Cancelled,271.58,UPI
7640,648,121,2023-09-23,Delivered,836.55,UPI
7641,495,341,2024-03-23,Cancelled,1600.81,Credit Card
7642,422,321,2023-03-14,Cancelled,1872.51,Cash
7643,858,109,2024-12-25,Pending,530.79,Credit Card
7644,326,76,2023-03-11,Delivered,268.2,UPI
7645,4,68,2023-12-04,Pending,1643.75,Cash
7646,184,243,2024-07-02,Pending,1115.91,Cash
7647,813,284,2024-03-16,Cancelled,1243.75,Cash
7648,250,161,2023-05-18,Cancelled,1360.53,Credit Card
7649,466,228,2024-02-20,Delivered,1415.61,Cash
7650,199,199,2023-01-10,Delivered,1129.01,UPI
7651,362,493,2024-09-30,Delivered,1831.37,Cash
7652,290,416,2024-06-13,Cancelled,1916.54,UPI
7653,89,99,2023-12-14,Delivered,1096.48,Credit Card
7654,214,312,2023-05-14,Delivered,1038.09,UPI
7655,127,159,2023-11-14,Delivered,1855.76,UPI
7656,698,138,2023-10-05,Pending,668.25,Cash
7657,687,150,2024-08-06,Pending,1776.96,Credit Card
7658,627,205,2023-08-09,Cancelled,822.36,Credit Card
7659,444,47,2024-07-22,Pending,1414.01,Credit Card
7660,633,315,2023-06-16,Delivered,1090.2,UPI
7661,820,184,2024-06-17,Delivered,411.07,UPI
7662,494,280,2024-03-05,Pending,1558.11,Cash
7663,848,368,2023-03-22,Delivered,1924.69,Credit Card
7664,413,22,2024-08-30,Cancelled,297.02,Cash
7665,297,162,2024-06-21,Cancelled,763.75,Credit Card
7666,801,27,2024-08-16,Delivered,1942.49,UPI
7667,243,73,2023-03-21,Pending,1676.19,Cash
7668,191,499,2024-05-15,Cancelled,1861.44,Cash
7669,822,133,2023-03-08,Delivered,863.0,UPI
7670,61,84,2023-04-11,Delivered,1332.59,Cash
7671,157,367,2023-02-16,Cancelled,1788.49,UPI
7672,836,82,2023-03-09,Cancelled,642.21,Credit Card
7673,564,153,2023-09-06,Pending,745.28,Credit Card
7674,378,101,2024-01-19,Pending,1763.89,Cash
7675,387,234,2023-06-08,Cancelled,1164.87,UPI
7676,815,446,2023-07-29,Pending,1334.94,Cash
7677,157,186,2024-12-11,Cancelled,996.51,Cash
7678,595,79,2023-12-29,Pending,435.37,Credit Card
7679,932,393,2023-08-20,Pending,1676.67,Cash
7680,684,403,2023-12-23,Delivered,466.8,Cash
7681,287,422,2023-01-24,Pending,1510.07,UPI
7682,615,337,2024-09-24,Pending,1365.48,UPI
7683,584,460,2024-12-27,Pending,1932.52,UPI
7684,215,388,2024-12-10,Pending,1668.68,Credit Card
7685,240,72,2024-07-01,Pending,648.1,Credit Card
7686,224,487,2023-07-24,Cancelled,1097.54,Cash
7687,354,321,2023-10-11,Pending,1153.6,Cash
7688,594,42,2023-11-28,Cancelled,507.63,Credit Card
7689,884,287,2023-05-21,Cancelled,634.81,Cash
7690,899,328,2024-04-13,Cancelled,1671.84,Credit Card
7691,209,274,2023-07-23,Cancelled,450.3,UPI
7692,900,254,2024-04-09,Pending,1407.48,UPI
7693,899,108,2024-01-20,Delivered,417.73,Credit Card
7694,24,275,2024-01-18,Cancelled,1298.53,Cash
7695,431,225,2023-04-08,Pending,361.81,UPI
7696,924,261,2023-08-17,Cancelled,855.0,Credit Card
7697,123,280,2024-10-01,Cancelled,1477.32,Credit Card
7698,181,181,2024-10-17,Pending,1926.19,Cash
7699,321,172,2024-05-08,Pending,1554.67,UPI
7700,137,261,2023-06-26,Delivered,948.44,Cash
7701,926,283,2023-06-01,Delivered,490.02,Credit Card
7702,816,25,2023-08-02,Cancelled,1850.61,UPI
7703,720,430,2024-09-03,Cancelled,390.34,Cash
7704,926,362,2024-05-03,Cancelled,684.64,UPI
7705,374,333,2023-07-12,Cancelled,884.91,Cash
7706,30,418,2024-08-04,Pending,1150.96,Credit Card
7707,958,267,2023-04-22,Pending,881.66,Credit Card
7708,305,190,2023-04-13,Delivered,1631.03,Credit Card
7709,383,458,2023-12-31,Cancelled,1635.38,Cash
7710,701,28,2023-02-04,Delivered,856.74,Credit Card
7711,513,99,2024-07-15,Cancelled,194.5,UPI
7712,824,342,2024-11-01,Delivered,238.47,UPI
7713,670,421,2023-12-22,Cancelled,232.35,Credit Card
7714,497,271,2024-04-26,Pending,1323.61,UPI
7715,939,309,2024-04-13,Delivered,701.15,Cash
7716,144,235,2024-11-11,Delivered,1590.92,UPI
7717,538,137,2023-01-28,Delivered,1520.74,UPI
7718,468,56,2024-09-14,Pending,905.55,Cash
7719,432,158,2023-06-24,Delivered,1599.08,Cash
7720,401,472,2023-01-16,Delivered,1706.05,Cash
7721,778,295,2023-06-25,Cancelled,726.58,Credit Card
7722,741,366,2023-07-08,Delivered,1069.18,Cash
7723,713,232,2024-08-05,Pending,787.25,Cash
7724,43,409,2023-03-28,Delivered,1250.99,UPI
7725,902,64,2024-12-27,Delivered,699.03,UPI
7726,390,321,2023-02-20,Pending,1550.25,UPI
7727,52,14,2024-10-06,Cancelled,764.6,Credit Card
7728,610,237,2024-12-20,Delivered,1945.11,Credit Card
7729,320,337,2023-03-10,Cancelled,1491.0,UPI
7730,908,382,2023-09-13,Cancelled,1341.92,Cash
7731,538,203,2023-12-15,Pending,847.05,Credit Card
7732,807,55,2024-04-03,Cancelled,1279.4,Cash
7733,218,91,2024-02-03,Delivered,102.56,Credit Card
7734,409,309,2023-01-29,Delivered,655.28,Credit Card
7735,471,104,2023-11-06,Cancelled,241.85,UPI
7736,81,58,2023-02-11,Pending,1701.92,Credit Card
7737,6,382,2024-05-29,Pending,1753.5,Cash
7738,235,405,2023-12-25,Delivered,573.97,Cash
7739,419,414,2024-03-09,Pending,597.87,UPI
7740,518,309,2024-04-12,Pending,869.53,UPI
7741,635,147,2024-07-16,Cancelled,1380.97,Cash
7742,294,369,2024-11-30,Pending,1656.64,UPI
7743,467,221,2024-01-21,Pending,1071.56,Credit Card
7744,493,28,2023-03-05,Pending,1096.71,UPI
7745,605,479,2023-09-14,Cancelled,984.75,Cash
7746,274,484,2024-02-08,Cancelled,530.63,Credit Card
7747,403,12,2023-06-25,Cancelled,1301.38,Credit Card
7748,717,217,2024-08-01,Delivered,1946.42,Cash
7749,384,238,2024-07-18,Pending,1580.13,Credit Card
7750,437,289,2023-05-26,Cancelled,919.75,Cash
7751,701,70,2024-07-16,Pending,584.46,Cash
7752,656,71,2023-08-29,Delivered,152.1,Credit Card
7753,16,21,2023-08-01,Pending,1248.11,UPI
7754,663,422,2023-08-17,Delivered,1824.68,UPI
7755,669,339,2023-10-18,Pending,321.61,Credit Card
7756,450,283,2023-01-21,Delivered,252.19,Cash
7757,41,469,2023-09-15,Delivered,1681.81,Credit Card
7758,163,135,2024-11-21,Delivered,323.52,Credit Card
7759,106,457,2024-08-08,Delivered,357.85,Credit Card
7760,651,129,2024-04-14,Pending,1189.99,Cash
7761,855,252,2024-05-17,Pending,558.33,UPI
7762,753,110,2023-09-29,Cancelled,603.8,Credit Card
7763,35,278,2023-01-21,Delivered,1628.44,UPI
7764,582,174,2024-12-01,Pending,1964.74,Credit Card
7765,403,392,2024-05-08,Pending,968.92,Cash
7766,709,229,2024-10-07,Pending,1723.86,Credit Card
7767,557,313,2024-11-23,Cancelled,1602.46,Credit Card
7768,263,268,2023-12-05,Delivered,1669.77,UPI
7769,578,360,2024-01-29,Pending,223.72,Credit Card
7770,821,451,2023-07-26,Cancelled,1223.43,Credit Card
7771,961,241,2024-03-30,Pending,1370.52,UPI
7772,127,174,2023-09-26,Delivered,690.58,UPI
7773,798,36,2023-08-07,Delivered,1562.25,Credit Card
7774,417,366,2023-02-10,Delivered,1177.29,UPI
7775,17,111,2023-07-06,Delivered,1134.03,UPI
7776,418,227,2024-01-25,Cancelled,185.67,UPI
7777,509,317,2023-10-23,Delivered,565.0,Credit Card
7778,258,481,2024-09-01,Cancelled,881.35,Credit Card
7779,426,215,2023-07-17,Pending,1409.79,Cash
7780,169,385,2023-04-25,Delivered,1086.09,Cash
7781,113,280,2024-10-22,Delivered,589.94,Credit Card
7782,516,34,2023-09-27,Cancelled,924.58,Cash
7783,899,24,2024-12-13,Cancelled,252.76,Cash
7784,287,139,2024-11-05,Cancelled,720.55,Credit Card
7785,892,354,2023-06-20,Delivered,765.2,Credit Card
7786,926,225,2023-08-22,Cancelled,1325.19,Cash
7787,244,401,2024-07-13,Delivered,1837.64,UPI
7788,839,225,2023-12-28,Cancelled,1743.26,UPI
7789,774,75,2024-12-26,Pending,706.24,Credit Card
7790,603,334,2023-08-03,Pending,1127.54,Credit Card
7791,332,194,2023-03-05,Delivered,1348.4,Credit Card
7792,990,23,2024-09-11,Cancelled,1300.99,Cash
7793,703,177,2024-06-13,Cancelled,551.24,UPI
7794,867,225,2023-06-19,Pending,107.2,Credit Card
7795,88,212,2023-10-03,Pending,130.49,Credit Card
7796,442,150,2023-02-24,Delivered,919.87,Cash
7797,326,106,2024-05-03,Delivered,420.7,UPI
7798,72,429,2023-08-27,Delivered,1318.69,Credit Card
7799,972,333,2023-03-07,Delivered,1821.96,Credit Card
7800,94,87,2024-12-31,Pending,742.97,UPI
7801,275,205,2024-02-28,Pending,709.89,Credit Card
7802,544,215,2023-10-17,Delivered,557.18,Credit Card
7803,197,41,2024-08-12,Delivered,1913.88,Cash
7804,208,123,2024-09-17,Cancelled,1097.74,Cash
7805,174,1,2024-12-30,Pending,638.56,Credit Card
7806,466,429,2023-10-11,Pending,1390.3,Credit Card
7807,590,354,2023-05-06,Cancelled,775.43,UPI
7808,475,263,2023-01-09,Delivered,1782.74,UPI
7809,853,336,2024-05-01,Cancelled,885.98,UPI
7810,773,90,2023-11-15,Cancelled,359.15,Credit Card
7811,119,305,2023-12-25,Delivered,483.79,Cash
7812,421,216,2023-12-21,Cancelled,1460.33,Credit Card
7813,625,144,2023-03-25,Cancelled,1270.84,UPI
7814,427,164,2023-04-06,Cancelled,646.41,UPI
7815,222,211,2023-03-20,Delivered,1682.77,Credit Card
7816,653,305,2023-11-22,Delivered,1658.02,Cash
7817,889,128,2023-01-16,Pending,1978.76,UPI
7818,300,178,2024-12-29,Delivered,386.27,UPI
7819,434,16,2023-10-26,Pending,1449.37,Cash
7820,488,481,2023-06-05,Pending,603.38,UPI
7821,886,37,2024-12-29,Cancelled,747.76,Cash
7822,971,483,2023-09-23,Delivered,715.3,UPI
7823,46,170,2023-06-14,Delivered,1219.13,Cash
7824,667,16,2024-12-21,Cancelled,1379.0,Cash
7825,516,86,2023-09-30,Pending,214.49,UPI
7826,447,471,2023-03-13,Delivered,1600.7,Credit Card
7827,44,218,2024-06-30,Delivered,1778.81,UPI
7828,765,38,2024-07-18,Delivered,272.89,UPI
7829,156,113,2023-03-23,Cancelled,189.4,Credit Card
7830,781,34,2023-06-29,Delivered,646.87,UPI
7831,769,281,2024-12-27,Pending,635.07,Credit Card
7832,353,427,2024-02-20,Cancelled,351.57,UPI
7833,673,32,2023-04-02,Delivered,835.14,UPI
7834,676,49,2023-05-22,Pending,490.83,UPI
7835,445,62,2023-03-17,Pending,136.1,Credit Card
7836,592,438,2023-09-08,Cancelled,549.59,Cash
7837,396,84,2023-09-05,Delivered,1641.79,UPI
7838,787,69,2024-04-27,Cancelled,772.9,Cash
7839,101,40,2024-11-08,Delivered,1185.94,UPI
7840,223,301,2024-06-06,Cancelled,1722.52,Cash
7841,339,478,2023-01-13,Delivered,891.57,Credit Card
7842,656,164,2023-11-22,Delivered,1773.74,Cash
7843,941,434,2024-04-01,Cancelled,465.21,Credit Card
7844,822,471,2024-08-02,Pending,286.55,UPI
7845,350,493,2024-02-06,Cancelled,1313.61,Credit Card
7846,596,72,2024-02-28,Pending,1594.83,UPI
7847,905,114,2024-08-24,Delivered,1628.64,Credit Card
7848,652,298,2023-03-18,Delivered,718.63,UPI
7849,407,330,2024-09-12,Pending,1474.64,Credit Card
7850,111,104,2024-06-12,Delivered,1176.75,UPI
7851,516,333,2024-03-09,Cancelled,1325.58,Credit Card
7852,445,330,2024-02-21,Cancelled,294.95,UPI
7853,313,469,2024-10-25,Delivered,1351.55,UPI
7854,333,133,2023-11-16,Pending,142.92,Credit Card
7855,816,432,2024-04-05,Cancelled,979.67,Credit Card
7856,870,365,2024-01-11,Delivered,1415.4,Cash
7857,437,379,2023-07-30,Cancelled,1457.58,UPI
7858,449,364,2024-06-03,Pending,1794.5,UPI
7859,454,440,2023-07-05,Cancelled,898.86,UPI
7860,844,298,2024-12-16,Delivered,380.31,Cash
7861,984,286,2023-12-14,Cancelled,1405.55,Cash
7862,54,278,2023-12-02,Delivered,282.46,Cash
7863,384,20,2023-09-22,Pending,1440.51,Cash
7864,289,376,2023-07-29,Cancelled,1199.18,Credit Card
7865,203,296,2023-11-22,Pending,999.0,UPI
7866,331,326,2023-01-04,Delivered,1710.41,Cash
7867,221,178,2024-02-18,Cancelled,1703.39,Cash
7868,844,326,2024-11-30,Delivered,289.16,UPI
7869,427,426,2024-03-03,Pending,172.61,Cash
7870,587,411,2023-07-08,Cancelled,518.47,Cash
7871,290,166,2023-09-02,Pending,1426.86,Credit Card
7872,359,406,2023-10-03,Delivered,990.53,UPI
7873,428,31,2023-11-20,Cancelled,880.94,Credit Card
7874,423,408,2024-10-17,Delivered,196.47,UPI
7875,335,173,2023-10-13,Delivered,1788.71,Credit Card
7876,274,281,2024-06-13,Cancelled,1793.47,UPI
7877,14,210,2024-11-06,Pending,1117.32,Cash
7878,279,273,2024-12-03,Cancelled,519.95,Credit Card
7879,24,203,2023-06-11,Delivered,1022.06,Cash
7880,2,366,2023-10-06,Pending,517.06,UPI
7881,981,233,2024-07-07,Pending,1871.35,Cash
7882,33,137,2024-10-02,Delivered,1090.0,Cash
7883,456,375,2023-06-18,Pending,1602.03,Cash
7884,98,114,2023-12-15,Pending,700.35,Cash
7885,703,460,2024-01-06,Delivered,1112.67,UPI
7886,63,427,2023-11-10,Cancelled,1650.92,Cash
7887,646,333,2024-03-21,Delivered,1795.44,Cash
7888,186,321,2023-06-08,Pending,1618.01,Cash
7889,336,218,2023-05-19,Cancelled,1327.55,Cash
7890,61,148,2023-09-30,Pending,957.28,UPI
7891,237,9,2023-06-29,Cancelled,1675.8,Cash
7892,512,234,2024-08-08,Delivered,1025.12,Cash
7893,367,422,2024-07-15,Pending,1039.54,Cash
7894,363,241,2023-09-13,Cancelled,1280.64,UPI
7895,463,308,2024-10-11,Pending,691.19,UPI
7896,415,460,2023-04-27,Pending,1551.74,UPI
7897,719,46,2023-02-25,Cancelled,1480.28,Credit Card
7898,351,333,2024-11-06,Delivered,914.59,Cash
7899,972,451,2023-06-09,Pending,952.3,UPI
7900,341,20,2023-11-14,Delivered,932.55,UPI
7901,901,380,2023-01-11,Delivered,392.99,UPI
7902,67,470,2024-01-20,Delivered,217.34,Credit Card
7903,862,367,2023-10-29,Cancelled,1920.71,Credit Card
7904,651,228,2024-01-19,Delivered,1079.75,Credit Card
7905,13,210,2024-04-14,Cancelled,786.49,Cash
7906,315,266,2024-04-25,Pending,1482.13,Credit Card
7907,296,478,2024-06-04,Delivered,883.97,Credit Card
7908,130,226,2024-09-08,Pending,1110.3,UPI
7909,24,349,2024-09-30,Cancelled,1970.89,UPI
7910,701,68,2024-04-30,Pending,1282.6,Credit Card
7911,303,422,2023-12-11,Pending,1734.09,Cash
7912,82,135,2023-03-07,Cancelled,775.15,Credit Card
7913,606,230,2024-07-17,Cancelled,1342.23,UPI
7914,867,306,2023-01-18,Cancelled,366.82,UPI
7915,513,37,2023-02-19,Delivered,762.21,Credit Card
7916,951,261,2023-08-28,Pending,313.11,Cash
7917,183,105,2023-01-08,Delivered,1792.45,Cash
7918,5,420,2024-09-24,Delivered,1673.86,Cash
7919,451,298,2023-05-30,Cancelled,924.37,Cash
7920,664,190,2023-04-20,Cancelled,890.18,Cash
7921,503,183,2023-09-16,Pending,1683.78,Credit Card
7922,957,104,2023-09-29,Pending,926.15,Cash
7923,615,140,2023-02-10,Cancelled,447.98,UPI
7924,546,78,2024-12-05,Cancelled,1829.64,Credit Card
7925,318,12,2024-09-06,Delivered,1228.2,UPI
7926,247,268,2024-02-19,Delivered,1402.05,UPI
7927,700,257,2023-01-07,Delivered,754.93,Cash
7928,438,339,2024-06-30,Pending,626.4,Credit Card
7929,3,342,2023-03-10,Delivered,1685.53,UPI
7930,235,486,2024-01-02,Pending,1296.57,Credit Card
7931,448,198,2024-01-19,Pending,1681.01,Credit Card
7932,2,160,2024-09-02,Pending,1750.95,UPI
7933,764,364,2024-07-16,Delivered,941.22,Cash
7934,347,405,2024-02-27,Pending,1155.44,Cash
7935,839,131,2023-01-29,Pending,400.82,Cash
7936,133,462,2023-05-22,Pending,175.64,UPI
7937,860,427,2024-08-02,Cancelled,1451.12,UPI
7938,72,229,2023-02-13,Delivered,1624.98,UPI
7939,21,436,2023-09-22,Delivered,1554.33,Credit Card
7940,389,93,2024-01-02,Pending,1100.41,Credit Card
7941,499,296,2024-10-26,Cancelled,1920.24,Cash
7942,43,265,2023-05-18,Pending,1968.28,Cash
7943,368,217,2024-04-27,Delivered,290.28,UPI
7944,773,179,2023-07-03,Cancelled,493.44,Credit Card
7945,977,116,2024-03-02,Pending,1633.23,Credit Card
7946,430,339,2024-02-13,Pending,1362.77,UPI
7947,8,274,2023-07-07,Delivered,236.19,Credit Card
7948,668,166,2023-09-13,Pending,1256.12,Cash
7949,595,361,2023-06-28,Pending,1111.63,Cash
7950,568,274,2023-07-18,Pending,1098.91,Cash
7951,312,2,2024-10-02,Cancelled,1390.55,Cash
7952,73,140,2023-05-24,Cancelled,752.88,UPI
7953,174,436,2023-07-05,Pending,1706.17,UPI
7954,527,46,2024-06-05,Cancelled,868.94,UPI
7955,519,119,2023-06-20,Delivered,574.13,UPI
7956,754,47,2024-10-21,Cancelled,946.49,Cash
7957,739,98,2024-07-04,Cancelled,1609.22,UPI
7958,430,379,2024-05-26,Pending,1231.57,Cash
7959,358,414,2024-11-19,Pending,811.59,UPI
7960,923,35,2024-01-07,Delivered,130.96,Cash
7961,701,142,2024-11-01,Delivered,986.49,Credit Card
7962,755,346,2023-06-22,Delivered,624.77,Credit Card
7963,869,405,2023-06-16,Pending,1074.79,Cash
7964,553,144,2024-10-02,Pending,1480.51,Cash
7965,671,265,2024-03-15,Delivered,1390.08,UPI
7966,715,438,2024-08-03,Pending,1065.28,Credit Card
7967,977,234,2023-07-14,Pending,154.19,Credit Card
7968,205,226,2024-05-17,Cancelled,1004.78,Cash
7969,482,116,2024-03-29,Delivered,1141.87,Cash
7970,972,152,2024-07-15,Cancelled,1146.67,UPI
7971,929,10,2024-02-25,Cancelled,1615.87,Credit Card
7972,511,344,2024-06-25,Delivered,393.05,UPI
7973,617,212,2023-10-09,Delivered,542.98,Cash
7974,103,200,2024-02-10,Delivered,1570.94,Credit Card
7975,90,78,2023-06-19,Delivered,1179.13,UPI
7976,98,330,2023-04-02,Delivered,1290.03,UPI
7977,970,406,2024-08-17,Cancelled,960.27,Credit Card
7978,607,306,2024-09-13,Pending,479.59,UPI
7979,968,342,2024-03-11,Pending,1650.82,UPI
7980,950,123,2024-08-31,Delivered,774.0,Credit Card
7981,6,294,2024-10-06,Pending,1906.87,UPI
7982,821,356,2024-02-17,Cancelled,569.76,Credit Card
7983,130,434,2023-08-22,Delivered,586.47,UPI
7984,547,334,2024-05-08,Cancelled,1869.56,Credit Card
7985,533,339,2023-03-01,Delivered,1205.14,UPI
7986,246,469,2023-06-29,Cancelled,1029.76,Cash
7987,800,412,2024-04-18,Cancelled,927.21,Cash
7988,977,48,2024-06-22,Delivered,1115.75,Credit Card
7989,908,132,2023-08-22,Cancelled,1344.88,Cash
7990,706,175,2023-06-03,Delivered,1745.49,UPI
7991,737,182,2023-08-28,Pending,473.29,UPI
7992,973,194,2024-07-12,Delivered,1322.79,UPI
7993,247,475,2023-07-12,Delivered,612.03,Credit Card
7994,545,173,2023-09-05,Delivered,597.13,Credit Card
7995,490,42,2023-06-02,Pending,1836.9,Credit Card
7996,959,360,2024-05-08,Cancelled,682.86,UPI
7997,330,331,2024-02-11,Pending,739.97,Cash
7998,969,331,2023-11-02,Pending,1868.35,Cash
7999,529,99,2024-03-26,Pending,1754.58,Cash
8000,769,441,2023-03-14,Pending,653.51,Credit Card
8001,865,146,2024-07-15,Cancelled,469.12,Credit Card
8002,765,239,2024-09-30,Cancelled,1481.48,Cash
